2023-09-30 21:38:32,016.bbq_producer.INFO ==================================================
2023-09-30 21:38:32,041.bbq_producer.INFO Today is 2023-09-30 at 09:38 PM
2023-09-30 21:38:32,166.bbq_producer.INFO Running on: nt Windows 10
2023-09-30 21:38:32,300.bbq_producer.INFO Python version:  3.10.9
2023-09-30 21:38:32,386.bbq_producer.INFO Python path: C:\Users\amaar\anaconda3
2023-09-30 21:38:32,401.bbq_producer.INFO Working dir: C:\Users\amaar\OneDrive\Desktop\NW\Data Streaming\streaming-06-smart-smoker-
2023-09-30 21:38:32,432.bbq_producer.INFO ==================================================
2023-09-30 21:38:37,962.bbq_producer.INFO Seeing if you want to monitor RabbitMQ queues
2023-09-30 21:38:40,052.bbq_producer.INFO Answer is y.
2023-09-30 21:38:50,497.bbq_producer.INFO Skipping header row
2023-10-01 10:14:51,253.bbq_producer.INFO  [x] Sent ('5/22/2021 12:58', '') to 02-food-A
2023-10-01 10:14:51,254.bbq_producer.INFO  [x] Sent ('5/22/2021 12:58', '') to 02-food-B
2023-10-01 10:15:21,277.bbq_producer.INFO  [x] Sent ('5/22/2021 12:58', '154.5') to 01-smoker
2023-10-01 10:15:21,314.bbq_producer.INFO  [x] Sent ('5/22/2021 12:58', '') to 02-food-A
2023-10-01 10:15:21,376.bbq_producer.INFO  [x] Sent ('5/22/2021 12:58', '') to 02-food-B
2023-10-01 10:15:51,594.bbq_producer.INFO  [x] Sent ('5/22/2021 12:59', '155.6') to 01-smoker
2023-10-01 10:15:51,704.bbq_producer.INFO  [x] Sent ('5/22/2021 12:59', '') to 02-food-A
2023-10-01 10:15:51,839.bbq_producer.INFO  [x] Sent ('5/22/2021 12:59', '') to 02-food-B
2023-10-01 10:16:21,930.bbq_producer.INFO  [x] Sent ('5/22/2021 12:59', '155.6') to 01-smoker
2023-10-01 10:16:21,970.bbq_producer.INFO  [x] Sent ('5/22/2021 12:59', '') to 02-food-A
2023-10-01 10:16:21,987.bbq_producer.INFO  [x] Sent ('5/22/2021 12:59', '') to 02-food-B
2023-10-01 10:16:52,043.bbq_producer.INFO  [x] Sent ('5/22/2021 13:00', '156.5') to 01-smoker
2023-10-01 10:16:52,053.bbq_producer.INFO  [x] Sent ('5/22/2021 13:00', '') to 02-food-A
2023-10-01 10:16:52,082.bbq_producer.INFO  [x] Sent ('5/22/2021 13:00', '') to 02-food-B
2023-10-01 10:17:22,165.bbq_producer.INFO  [x] Sent ('5/22/2021 13:00', '156.5') to 01-smoker
2023-10-01 10:17:22,285.bbq_producer.INFO  [x] Sent ('5/22/2021 13:00', '') to 02-food-A
2023-10-01 10:17:22,333.bbq_producer.INFO  [x] Sent ('5/22/2021 13:00', '') to 02-food-B
2023-10-01 10:17:52,501.bbq_producer.INFO  [x] Sent ('5/22/2021 13:01', '157.8') to 01-smoker
2023-10-01 10:17:52,569.bbq_producer.INFO  [x] Sent ('5/22/2021 13:01', '') to 02-food-A
2023-10-01 10:17:52,574.bbq_producer.INFO  [x] Sent ('5/22/2021 13:01', '') to 02-food-B
2023-10-01 10:18:22,591.bbq_producer.INFO  [x] Sent ('5/22/2021 13:01', '157.8') to 01-smoker
2023-10-01 10:18:22,592.bbq_producer.INFO  [x] Sent ('5/22/2021 13:01', '') to 02-food-A
2023-10-01 10:18:22,594.bbq_producer.INFO  [x] Sent ('5/22/2021 13:01', '') to 02-food-B
2023-10-01 10:18:52,621.bbq_producer.INFO  [x] Sent ('5/22/2021 13:02', '158.8') to 01-smoker
2023-10-01 10:18:52,628.bbq_producer.INFO  [x] Sent ('5/22/2021 13:02', '') to 02-food-A
2023-10-01 10:18:52,632.bbq_producer.INFO  [x] Sent ('5/22/2021 13:02', '') to 02-food-B
2023-10-01 10:19:22,648.bbq_producer.INFO  [x] Sent ('5/22/2021 13:02', '158.8') to 01-smoker
2023-10-01 10:19:22,649.bbq_producer.INFO  [x] Sent ('5/22/2021 13:02', '') to 02-food-A
2023-10-01 10:19:22,652.bbq_producer.INFO  [x] Sent ('5/22/2021 13:02', '') to 02-food-B
2023-10-01 10:19:52,656.bbq_producer.INFO  [x] Sent ('5/22/2021 13:03', '159.9') to 01-smoker
2023-10-01 10:19:52,659.bbq_producer.INFO  [x] Sent ('5/22/2021 13:03', '') to 02-food-A
2023-10-01 10:19:52,662.bbq_producer.INFO  [x] Sent ('5/22/2021 13:03', '') to 02-food-B
2023-10-01 10:20:22,672.bbq_producer.INFO  [x] Sent ('5/22/2021 13:03', '159.9') to 01-smoker
2023-10-01 10:20:22,683.bbq_producer.INFO  [x] Sent ('5/22/2021 13:03', '') to 02-food-A
2023-10-01 10:20:22,695.bbq_producer.INFO  [x] Sent ('5/22/2021 13:03', '') to 02-food-B
2023-10-01 10:20:52,718.bbq_producer.INFO  [x] Sent ('5/22/2021 13:04', '160.7') to 01-smoker
2023-10-01 10:20:52,721.bbq_producer.INFO  [x] Sent ('5/22/2021 13:04', '') to 02-food-A
2023-10-01 10:20:52,730.bbq_producer.INFO  [x] Sent ('5/22/2021 13:04', '') to 02-food-B
2023-10-01 10:21:22,740.bbq_producer.INFO  [x] Sent ('5/22/2021 13:04', '160.7') to 01-smoker
2023-10-01 10:21:22,752.bbq_producer.INFO  [x] Sent ('5/22/2021 13:04', '') to 02-food-A
2023-10-01 10:21:22,780.bbq_producer.INFO  [x] Sent ('5/22/2021 13:04', '') to 02-food-B
2023-10-01 10:21:52,827.bbq_producer.INFO  [x] Sent ('5/22/2021 13:05', '161.9') to 01-smoker
2023-10-01 10:21:52,933.bbq_producer.INFO  [x] Sent ('5/22/2021 13:05', '') to 02-food-A
2023-10-01 10:21:53,096.bbq_producer.INFO  [x] Sent ('5/22/2021 13:05', '') to 02-food-B
2023-10-01 10:22:23,289.bbq_producer.INFO  [x] Sent ('5/22/2021 13:05', '161.9') to 01-smoker
2023-10-01 10:22:23,326.bbq_producer.INFO  [x] Sent ('5/22/2021 13:05', '') to 02-food-A
2023-10-01 10:22:23,364.bbq_producer.INFO  [x] Sent ('5/22/2021 13:05', '') to 02-food-B
2023-10-01 10:22:53,497.bbq_producer.INFO  [x] Sent ('5/22/2021 13:06', '163.1') to 01-smoker
2023-10-01 10:22:53,540.bbq_producer.INFO  [x] Sent ('5/22/2021 13:06', '') to 02-food-A
2023-10-01 10:22:53,543.bbq_producer.INFO  [x] Sent ('5/22/2021 13:06', '') to 02-food-B
2023-10-01 10:23:23,547.bbq_producer.INFO  [x] Sent ('5/22/2021 13:06', '163.1') to 01-smoker
2023-10-01 10:23:23,550.bbq_producer.INFO  [x] Sent ('5/22/2021 13:06', '') to 02-food-A
2023-10-01 10:23:23,553.bbq_producer.INFO  [x] Sent ('5/22/2021 13:06', '') to 02-food-B
2023-10-01 10:23:53,563.bbq_producer.INFO  [x] Sent ('5/22/2021 13:07', '164.3') to 01-smoker
2023-10-01 10:23:53,565.bbq_producer.INFO  [x] Sent ('5/22/2021 13:07', '') to 02-food-A
2023-10-01 10:23:53,567.bbq_producer.INFO  [x] Sent ('5/22/2021 13:07', '') to 02-food-B
2023-10-01 10:24:23,615.bbq_producer.INFO  [x] Sent ('5/22/2021 13:07', '164.3') to 01-smoker
2023-10-01 10:24:23,666.bbq_producer.INFO  [x] Sent ('5/22/2021 13:07', '') to 02-food-A
2023-10-01 10:24:23,736.bbq_producer.INFO  [x] Sent ('5/22/2021 13:07', '') to 02-food-B
2023-10-01 10:24:53,838.bbq_producer.INFO  [x] Sent ('5/22/2021 13:08', '165.6') to 01-smoker
2023-10-01 10:24:53,895.bbq_producer.INFO  [x] Sent ('5/22/2021 13:08', '') to 02-food-A
2023-10-01 10:24:53,929.bbq_producer.INFO  [x] Sent ('5/22/2021 13:08', '') to 02-food-B
2023-10-01 10:25:24,020.bbq_producer.INFO  [x] Sent ('5/22/2021 13:08', '165.6') to 01-smoker
2023-10-01 10:25:24,064.bbq_producer.INFO  [x] Sent ('5/22/2021 13:08', '') to 02-food-A
2023-10-01 10:25:24,070.bbq_producer.INFO  [x] Sent ('5/22/2021 13:08', '') to 02-food-B
2023-10-01 10:25:54,114.bbq_producer.INFO  [x] Sent ('5/22/2021 13:09', '166.7') to 01-smoker
2023-10-01 10:25:54,115.bbq_producer.INFO  [x] Sent ('5/22/2021 13:09', '') to 02-food-A
2023-10-01 10:25:54,118.bbq_producer.INFO  [x] Sent ('5/22/2021 13:09', '') to 02-food-B
2023-10-01 10:26:24,135.bbq_producer.INFO  [x] Sent ('5/22/2021 13:09', '166.7') to 01-smoker
2023-10-01 10:26:24,137.bbq_producer.INFO  [x] Sent ('5/22/2021 13:09', '') to 02-food-A
2023-10-01 10:26:24,138.bbq_producer.INFO  [x] Sent ('5/22/2021 13:09', '') to 02-food-B
2023-10-01 10:26:54,161.bbq_producer.INFO  [x] Sent ('5/22/2021 13:10', '167.8') to 01-smoker
2023-10-01 10:26:54,175.bbq_producer.INFO  [x] Sent ('5/22/2021 13:10', '') to 02-food-A
2023-10-01 10:26:54,191.bbq_producer.INFO  [x] Sent ('5/22/2021 13:10', '') to 02-food-B
2023-10-01 10:27:24,258.bbq_producer.INFO  [x] Sent ('5/22/2021 13:10', '167.8') to 01-smoker
2023-10-01 10:27:24,260.bbq_producer.INFO  [x] Sent ('5/22/2021 13:10', '') to 02-food-A
2023-10-01 10:27:24,263.bbq_producer.INFO  [x] Sent ('5/22/2021 13:10', '') to 02-food-B
2023-10-01 10:27:54,286.bbq_producer.INFO  [x] Sent ('5/22/2021 13:11', '168.8') to 01-smoker
2023-10-01 10:27:54,292.bbq_producer.INFO  [x] Sent ('5/22/2021 13:11', '') to 02-food-A
2023-10-01 10:27:54,295.bbq_producer.INFO  [x] Sent ('5/22/2021 13:11', '') to 02-food-B
2023-10-01 10:28:24,360.bbq_producer.INFO  [x] Sent ('5/22/2021 13:11', '168.8') to 01-smoker
2023-10-01 10:28:24,435.bbq_producer.INFO  [x] Sent ('5/22/2021 13:11', '') to 02-food-A
2023-10-01 10:28:24,531.bbq_producer.INFO  [x] Sent ('5/22/2021 13:11', '') to 02-food-B
2023-10-01 10:28:54,652.bbq_producer.INFO  [x] Sent ('5/22/2021 13:12', '170.2') to 01-smoker
2023-10-01 10:28:54,654.bbq_producer.INFO  [x] Sent ('5/22/2021 13:12', '') to 02-food-A
2023-10-01 10:28:54,698.bbq_producer.INFO  [x] Sent ('5/22/2021 13:12', '') to 02-food-B
2023-10-01 10:29:24,802.bbq_producer.INFO  [x] Sent ('5/22/2021 13:12', '170.2') to 01-smoker
2023-10-01 10:29:24,829.bbq_producer.INFO  [x] Sent ('5/22/2021 13:12', '') to 02-food-A
2023-10-01 10:29:24,955.bbq_producer.INFO  [x] Sent ('5/22/2021 13:12', '') to 02-food-B
2023-10-01 10:29:54,998.bbq_producer.INFO  [x] Sent ('5/22/2021 13:13', '171.7') to 01-smoker
2023-10-01 10:29:55,007.bbq_producer.INFO  [x] Sent ('5/22/2021 13:13', '') to 02-food-A
2023-10-01 10:29:55,010.bbq_producer.INFO  [x] Sent ('5/22/2021 13:13', '') to 02-food-B
2023-10-01 10:30:25,120.bbq_producer.INFO  [x] Sent ('5/22/2021 13:13', '171.7') to 01-smoker
2023-10-01 10:30:25,168.bbq_producer.INFO  [x] Sent ('5/22/2021 13:13', '') to 02-food-A
2023-10-01 10:30:25,222.bbq_producer.INFO  [x] Sent ('5/22/2021 13:13', '') to 02-food-B
2023-10-01 10:30:55,333.bbq_producer.INFO  [x] Sent ('5/22/2021 13:14', '173.3') to 01-smoker
2023-10-01 10:30:55,345.bbq_producer.INFO  [x] Sent ('5/22/2021 13:14', '') to 02-food-A
2023-10-01 10:30:55,361.bbq_producer.INFO  [x] Sent ('5/22/2021 13:14', '') to 02-food-B
2023-10-01 10:31:25,396.bbq_producer.INFO  [x] Sent ('5/22/2021 13:14', '173.3') to 01-smoker
2023-10-01 10:31:25,397.bbq_producer.INFO  [x] Sent ('5/22/2021 13:14', '') to 02-food-A
2023-10-01 10:31:25,399.bbq_producer.INFO  [x] Sent ('5/22/2021 13:14', '') to 02-food-B
2023-10-01 10:31:55,429.bbq_producer.INFO  [x] Sent ('5/22/2021 13:15', '174.6') to 01-smoker
2023-10-01 10:31:55,450.bbq_producer.INFO  [x] Sent ('5/22/2021 13:15', '') to 02-food-A
2023-10-01 10:31:55,496.bbq_producer.INFO  [x] Sent ('5/22/2021 13:15', '') to 02-food-B
2023-10-01 10:32:25,772.bbq_producer.INFO  [x] Sent ('5/22/2021 13:15', '174.6') to 01-smoker
2023-10-01 10:32:25,884.bbq_producer.INFO  [x] Sent ('5/22/2021 13:15', '') to 02-food-A
2023-10-01 10:32:25,955.bbq_producer.INFO  [x] Sent ('5/22/2021 13:15', '') to 02-food-B
2023-10-01 10:32:56,109.bbq_producer.INFO  [x] Sent ('5/22/2021 13:16', '175.5') to 01-smoker
2023-10-01 10:32:56,110.bbq_producer.INFO  [x] Sent ('5/22/2021 13:16', '') to 02-food-A
2023-10-01 10:32:56,111.bbq_producer.INFO  [x] Sent ('5/22/2021 13:16', '') to 02-food-B
2023-10-01 10:33:26,277.bbq_producer.INFO  [x] Sent ('5/22/2021 13:16', '175.5') to 01-smoker
2023-10-01 10:33:26,285.bbq_producer.INFO  [x] Sent ('5/22/2021 13:16', '') to 02-food-A
2023-10-01 10:33:26,290.bbq_producer.INFO  [x] Sent ('5/22/2021 13:16', '') to 02-food-B
2023-10-01 10:33:56,353.bbq_producer.INFO  [x] Sent ('5/22/2021 13:17', '176.8') to 01-smoker
2023-10-01 10:33:56,355.bbq_producer.INFO  [x] Sent ('5/22/2021 13:17', '') to 02-food-A
2023-10-01 10:33:56,356.bbq_producer.INFO  [x] Sent ('5/22/2021 13:17', '') to 02-food-B
2023-10-01 10:34:26,371.bbq_producer.INFO  [x] Sent ('5/22/2021 13:17', '176.8') to 01-smoker
2023-10-01 10:34:26,373.bbq_producer.INFO  [x] Sent ('5/22/2021 13:17', '') to 02-food-A
2023-10-01 10:34:26,375.bbq_producer.INFO  [x] Sent ('5/22/2021 13:17', '') to 02-food-B
2023-10-01 10:34:56,397.bbq_producer.INFO  [x] Sent ('5/22/2021 13:18', '177.8') to 01-smoker
2023-10-01 10:34:56,403.bbq_producer.INFO  [x] Sent ('5/22/2021 13:18', '') to 02-food-A
2023-10-01 10:34:56,418.bbq_producer.INFO  [x] Sent ('5/22/2021 13:18', '') to 02-food-B
2023-10-01 10:35:26,456.bbq_producer.INFO  [x] Sent ('5/22/2021 13:18', '177.8') to 01-smoker
2023-10-01 10:35:26,470.bbq_producer.INFO  [x] Sent ('5/22/2021 13:18', '') to 02-food-A
2023-10-01 10:35:26,483.bbq_producer.INFO  [x] Sent ('5/22/2021 13:18', '') to 02-food-B
2023-10-01 10:35:56,561.bbq_producer.INFO  [x] Sent ('5/22/2021 13:19', '178.9') to 01-smoker
2023-10-01 10:35:56,565.bbq_producer.INFO  [x] Sent ('5/22/2021 13:19', '') to 02-food-A
2023-10-01 10:35:56,566.bbq_producer.INFO  [x] Sent ('5/22/2021 13:19', '') to 02-food-B
2023-10-01 10:36:26,585.bbq_producer.INFO  [x] Sent ('5/22/2021 13:19', '178.9') to 01-smoker
2023-10-01 10:36:26,607.bbq_producer.INFO  [x] Sent ('5/22/2021 13:19', '') to 02-food-A
2023-10-01 10:36:26,631.bbq_producer.INFO  [x] Sent ('5/22/2021 13:19', '') to 02-food-B
2023-10-01 10:36:56,684.bbq_producer.INFO  [x] Sent ('5/22/2021 13:20', '180.3') to 01-smoker
2023-10-01 10:36:56,726.bbq_producer.INFO  [x] Sent ('5/22/2021 13:20', '') to 02-food-A
2023-10-01 10:36:56,787.bbq_producer.INFO  [x] Sent ('5/22/2021 13:20', '') to 02-food-B
2023-10-01 10:37:26,986.bbq_producer.INFO  [x] Sent ('5/22/2021 13:20', '180.3') to 01-smoker
2023-10-01 10:37:27,110.bbq_producer.INFO  [x] Sent ('5/22/2021 13:20', '') to 02-food-A
2023-10-01 10:37:27,185.bbq_producer.INFO  [x] Sent ('5/22/2021 13:20', '') to 02-food-B
2023-10-01 10:37:57,204.bbq_producer.INFO  [x] Sent ('5/22/2021 13:21', '181.4') to 01-smoker
2023-10-01 10:37:57,206.bbq_producer.INFO  [x] Sent ('5/22/2021 13:21', '') to 02-food-A
2023-10-01 10:37:57,208.bbq_producer.INFO  [x] Sent ('5/22/2021 13:21', '') to 02-food-B
2023-10-01 10:38:27,231.bbq_producer.INFO  [x] Sent ('5/22/2021 13:21', '181.4') to 01-smoker
2023-10-01 10:38:27,234.bbq_producer.INFO  [x] Sent ('5/22/2021 13:21', '') to 02-food-A
2023-10-01 10:38:27,237.bbq_producer.INFO  [x] Sent ('5/22/2021 13:21', '') to 02-food-B
2023-10-01 10:38:57,278.bbq_producer.INFO  [x] Sent ('5/22/2021 13:22', '182.6') to 01-smoker
2023-10-01 10:38:57,286.bbq_producer.INFO  [x] Sent ('5/22/2021 13:22', '') to 02-food-A
2023-10-01 10:38:57,290.bbq_producer.INFO  [x] Sent ('5/22/2021 13:22', '') to 02-food-B
2023-10-01 10:39:27,297.bbq_producer.INFO  [x] Sent ('5/22/2021 13:22', '182.6') to 01-smoker
2023-10-01 10:39:27,298.bbq_producer.INFO  [x] Sent ('5/22/2021 13:22', '') to 02-food-A
2023-10-01 10:39:27,299.bbq_producer.INFO  [x] Sent ('5/22/2021 13:22', '') to 02-food-B
2023-10-01 10:39:57,308.bbq_producer.INFO  [x] Sent ('5/22/2021 13:23', '183.9') to 01-smoker
2023-10-01 10:39:57,310.bbq_producer.INFO  [x] Sent ('5/22/2021 13:23', '') to 02-food-A
2023-10-01 10:39:57,313.bbq_producer.INFO  [x] Sent ('5/22/2021 13:23', '') to 02-food-B
2023-10-01 10:40:27,338.bbq_producer.INFO  [x] Sent ('5/22/2021 13:23', '183.9') to 01-smoker
2023-10-01 10:40:27,379.bbq_producer.INFO  [x] Sent ('5/22/2021 13:23', '') to 02-food-A
2023-10-01 10:40:27,435.bbq_producer.INFO  [x] Sent ('5/22/2021 13:23', '') to 02-food-B
2023-10-01 10:40:57,500.bbq_producer.INFO  [x] Sent ('5/22/2021 13:24', '184.8') to 01-smoker
2023-10-01 10:40:57,502.bbq_producer.INFO  [x] Sent ('5/22/2021 13:24', '') to 02-food-A
2023-10-01 10:40:57,504.bbq_producer.INFO  [x] Sent ('5/22/2021 13:24', '') to 02-food-B
2023-10-01 10:41:27,556.bbq_producer.INFO  [x] Sent ('5/22/2021 13:24', '184.8') to 01-smoker
2023-10-01 10:41:27,607.bbq_producer.INFO  [x] Sent ('5/22/2021 13:24', '') to 02-food-A
2023-10-01 10:41:27,677.bbq_producer.INFO  [x] Sent ('5/22/2021 13:24', '') to 02-food-B
2023-10-01 10:41:57,829.bbq_producer.INFO  [x] Sent ('5/22/2021 13:25', '186') to 01-smoker
2023-10-01 10:41:57,833.bbq_producer.INFO  [x] Sent ('5/22/2021 13:25', '') to 02-food-A
2023-10-01 10:41:57,840.bbq_producer.INFO  [x] Sent ('5/22/2021 13:25', '') to 02-food-B
2023-10-01 10:42:27,893.bbq_producer.INFO  [x] Sent ('5/22/2021 13:25', '186') to 01-smoker
2023-10-01 10:42:27,934.bbq_producer.INFO  [x] Sent ('5/22/2021 13:25', '') to 02-food-A
2023-10-01 10:42:27,957.bbq_producer.INFO  [x] Sent ('5/22/2021 13:25', '') to 02-food-B
2023-10-01 10:42:57,984.bbq_producer.INFO  [x] Sent ('5/22/2021 13:26', '187.1') to 01-smoker
2023-10-01 10:42:57,989.bbq_producer.INFO  [x] Sent ('5/22/2021 13:26', '') to 02-food-A
2023-10-01 10:42:58,001.bbq_producer.INFO  [x] Sent ('5/22/2021 13:26', '') to 02-food-B
2023-10-01 10:43:28,048.bbq_producer.INFO  [x] Sent ('5/22/2021 13:26', '187.1') to 01-smoker
2023-10-01 10:43:28,075.bbq_producer.INFO  [x] Sent ('5/22/2021 13:26', '') to 02-food-A
2023-10-01 10:43:28,092.bbq_producer.INFO  [x] Sent ('5/22/2021 13:26', '') to 02-food-B
2023-10-01 10:43:58,134.bbq_producer.INFO  [x] Sent ('5/22/2021 13:27', '211.9') to 01-smoker
2023-10-01 10:43:58,136.bbq_producer.INFO  [x] Sent ('5/22/2021 13:27', '') to 02-food-A
2023-10-01 10:43:58,142.bbq_producer.INFO  [x] Sent ('5/22/2021 13:27', '') to 02-food-B
2023-10-01 10:44:28,156.bbq_producer.INFO  [x] Sent ('5/22/2021 13:27', '211.9') to 01-smoker
2023-10-01 10:44:28,157.bbq_producer.INFO  [x] Sent ('5/22/2021 13:27', '') to 02-food-A
2023-10-01 10:44:28,158.bbq_producer.INFO  [x] Sent ('5/22/2021 13:27', '') to 02-food-B
2023-10-01 10:44:58,172.bbq_producer.INFO  [x] Sent ('5/22/2021 13:28', '215.3') to 01-smoker
2023-10-01 10:44:58,174.bbq_producer.INFO  [x] Sent ('5/22/2021 13:28', '') to 02-food-A
2023-10-01 10:44:58,175.bbq_producer.INFO  [x] Sent ('5/22/2021 13:28', '') to 02-food-B
2023-10-01 10:45:28,179.bbq_producer.INFO  [x] Sent ('5/22/2021 13:28', '215.3') to 01-smoker
2023-10-01 10:45:28,182.bbq_producer.INFO  [x] Sent ('5/22/2021 13:28', '') to 02-food-A
2023-10-01 10:45:28,184.bbq_producer.INFO  [x] Sent ('5/22/2021 13:28', '') to 02-food-B
2023-10-01 10:45:58,224.bbq_producer.INFO  [x] Sent ('5/22/2021 13:29', '217') to 01-smoker
2023-10-01 10:45:58,228.bbq_producer.INFO  [x] Sent ('5/22/2021 13:29', '') to 02-food-A
2023-10-01 10:45:58,261.bbq_producer.INFO  [x] Sent ('5/22/2021 13:29', '') to 02-food-B
2023-10-01 10:46:28,332.bbq_producer.INFO  [x] Sent ('5/22/2021 13:29', '217') to 01-smoker
2023-10-01 10:46:28,365.bbq_producer.INFO  [x] Sent ('5/22/2021 13:29', '') to 02-food-A
2023-10-01 10:46:28,434.bbq_producer.INFO  [x] Sent ('5/22/2021 13:29', '') to 02-food-B
2023-10-01 10:46:58,485.bbq_producer.INFO  [x] Sent ('5/22/2021 13:30', '218.6') to 01-smoker
2023-10-01 10:46:58,486.bbq_producer.INFO  [x] Sent ('5/22/2021 13:30', '') to 02-food-A
2023-10-01 10:46:58,492.bbq_producer.INFO  [x] Sent ('5/22/2021 13:30', '') to 02-food-B
2023-10-01 10:47:28,511.bbq_producer.INFO  [x] Sent ('5/22/2021 13:30', '218.6') to 01-smoker
2023-10-01 10:47:28,528.bbq_producer.INFO  [x] Sent ('5/22/2021 13:30', '') to 02-food-A
2023-10-01 10:47:28,530.bbq_producer.INFO  [x] Sent ('5/22/2021 13:30', '') to 02-food-B
2023-10-01 10:47:58,548.bbq_producer.INFO  [x] Sent ('5/22/2021 13:31', '218.5') to 01-smoker
2023-10-01 10:47:58,560.bbq_producer.INFO  [x] Sent ('5/22/2021 13:31', '') to 02-food-A
2023-10-01 10:47:58,595.bbq_producer.INFO  [x] Sent ('5/22/2021 13:31', '') to 02-food-B
2023-10-01 10:48:28,624.bbq_producer.INFO  [x] Sent ('5/22/2021 13:31', '218.5') to 01-smoker
2023-10-01 10:48:28,630.bbq_producer.INFO  [x] Sent ('5/22/2021 13:31', '') to 02-food-A
2023-10-01 10:48:28,638.bbq_producer.INFO  [x] Sent ('5/22/2021 13:31', '') to 02-food-B
2023-10-01 10:48:58,699.bbq_producer.INFO  [x] Sent ('5/22/2021 13:32', '219.4') to 01-smoker
2023-10-01 10:48:58,704.bbq_producer.INFO  [x] Sent ('5/22/2021 13:32', '') to 02-food-A
2023-10-01 10:48:58,740.bbq_producer.INFO  [x] Sent ('5/22/2021 13:32', '') to 02-food-B
2023-10-01 10:49:28,768.bbq_producer.INFO  [x] Sent ('5/22/2021 13:32', '219.4') to 01-smoker
2023-10-01 10:49:28,789.bbq_producer.INFO  [x] Sent ('5/22/2021 13:32', '') to 02-food-A
2023-10-01 10:49:28,793.bbq_producer.INFO  [x] Sent ('5/22/2021 13:32', '') to 02-food-B
2023-10-01 10:49:58,805.bbq_producer.INFO  [x] Sent ('5/22/2021 13:33', '220.5') to 01-smoker
2023-10-01 10:49:58,812.bbq_producer.INFO  [x] Sent ('5/22/2021 13:33', '') to 02-food-A
2023-10-01 10:49:58,816.bbq_producer.INFO  [x] Sent ('5/22/2021 13:33', '') to 02-food-B
2023-09-30 21:51:44,153.bbq_producer.INFO  [x] Sent ('5/22/2021 13:33', '220.5') to 01-smoker
2023-09-30 21:51:44,192.bbq_producer.INFO  [x] Sent ('5/22/2021 13:33', '') to 02-food-A
2023-09-30 21:51:44,223.bbq_producer.INFO  [x] Sent ('5/22/2021 13:33', '') to 02-food-B
2023-09-30 21:52:14,245.bbq_producer.INFO  [x] Sent ('5/22/2021 13:34', '220.7') to 01-smoker
2023-09-30 21:52:14,247.bbq_producer.INFO  [x] Sent ('5/22/2021 13:34', '') to 02-food-A
2023-09-30 21:52:14,252.bbq_producer.INFO  [x] Sent ('5/22/2021 13:34', '') to 02-food-B
2023-09-30 21:52:44,326.bbq_producer.INFO  [x] Sent ('5/22/2021 13:34', '220.7') to 01-smoker
2023-09-30 21:52:44,640.bbq_producer.INFO  [x] Sent ('5/22/2021 13:34', '') to 02-food-A
2023-09-30 21:52:44,813.bbq_producer.INFO  [x] Sent ('5/22/2021 13:34', '') to 02-food-B
2023-09-30 21:53:15,072.bbq_producer.INFO  [x] Sent ('5/22/2021 13:35', '222.5') to 01-smoker
2023-09-30 21:53:15,074.bbq_producer.INFO  [x] Sent ('5/22/2021 13:35', '') to 02-food-A
2023-09-30 21:53:15,078.bbq_producer.INFO  [x] Sent ('5/22/2021 13:35', '') to 02-food-B
2023-09-30 21:53:45,089.bbq_producer.INFO  [x] Sent ('5/22/2021 13:35', '222.5') to 01-smoker
2023-09-30 21:53:45,092.bbq_producer.INFO  [x] Sent ('5/22/2021 13:35', '') to 02-food-A
2023-09-30 21:53:45,096.bbq_producer.INFO  [x] Sent ('5/22/2021 13:35', '') to 02-food-B
2023-09-30 21:54:15,165.bbq_producer.INFO  [x] Sent ('5/22/2021 13:36', '223') to 01-smoker
2023-09-30 21:54:15,257.bbq_producer.INFO  [x] Sent ('5/22/2021 13:36', '') to 02-food-A
2023-09-30 21:54:15,307.bbq_producer.INFO  [x] Sent ('5/22/2021 13:36', '') to 02-food-B
2023-09-30 21:54:45,514.bbq_producer.INFO  [x] Sent ('5/22/2021 13:36', '223') to 01-smoker
2023-09-30 21:54:45,618.bbq_producer.INFO  [x] Sent ('5/22/2021 13:36', '') to 02-food-A
2023-09-30 21:54:45,799.bbq_producer.INFO  [x] Sent ('5/22/2021 13:36', '') to 02-food-B
2023-09-30 21:55:15,945.bbq_producer.INFO  [x] Sent ('5/22/2021 13:37', '224.7') to 01-smoker
2023-09-30 21:55:15,947.bbq_producer.INFO  [x] Sent ('5/22/2021 13:37', '') to 02-food-A
2023-09-30 21:55:15,951.bbq_producer.INFO  [x] Sent ('5/22/2021 13:37', '') to 02-food-B
2023-09-30 21:55:46,077.bbq_producer.INFO  [x] Sent ('5/22/2021 13:37', '224.7') to 01-smoker
2023-09-30 21:55:46,221.bbq_producer.INFO  [x] Sent ('5/22/2021 13:37', '') to 02-food-A
2023-09-30 21:55:46,297.bbq_producer.INFO  [x] Sent ('5/22/2021 13:37', '') to 02-food-B
2023-09-30 21:56:16,554.bbq_producer.INFO  [x] Sent ('5/22/2021 13:38', '224.2') to 01-smoker
2023-09-30 21:56:16,971.bbq_producer.INFO  [x] Sent ('5/22/2021 13:38', '') to 02-food-A
2023-09-30 21:56:17,116.bbq_producer.INFO  [x] Sent ('5/22/2021 13:38', '') to 02-food-B
